,Station location,BiciMAD station,dock_bikes,Place of interest,Place address,Type of place,distance
44510,Plaza de Celenque nº 1,Plaza de Celenque A,1,Pinturas murales Pasaje Pleyel,C Mayor 6,Monumentos de la ciudad de Madrid,89.37592213801264
406496,Calle Caramuel nº 51,Caramuel,14,Pirámide en Mirador, ,Monumentos de la ciudad de Madrid,3305.2729118837888
309729,Paseo de la Esperanza nº 21,Paseo de la Esperanza,16,Pirámides del parque Peñuelas,Pº Esperanza ,Monumentos de la ciudad de Madrid,71.71085299815007
402916,Calle Eugenio Caxes frente al nº 12,Antonio López,9,Placa Matadero en  Arganzuela, ,Monumentos de la ciudad de Madrid,290.29458100831636
386789,Calle Antonio López nº 129,Glorieta de Cádiz,7,Placa Matadero en Usera,"Avda Manzanares, del 212",Monumentos de la ciudad de Madrid,178.16748156455935
290022,Paseo de la Castellana nº 42,Castellana 42,8,Placa Museo al Aire Libre,Pº Castellana 41,Monumentos de la ciudad de Madrid,27.30330723573931
413666,Calle Arroyo del Olivar nº 6,Concordia,6,Placa inauguración Asamblea de Madrid,Avda Pablo Neruda 142,Monumentos de la ciudad de Madrid,1373.9094579370098
286435,Paseo de la Castellana nº 43,Paseo de la Castellana - Glorieta de Emilio Castelar,4,Placa informativa Museo al Aire Libre,PASEO CASTELLANA 41,Monumentos de la ciudad de Madrid,70.70731322771955
205799,Paseo del Pintor Rosales frente al nº 38,Pintor Rosales,12,Placa-listado cripta,C Francisco y Jacinto Alcántara 1,Monumentos de la ciudad de Madrid,496.96620903598676
413673,Calle Arroyo del Olivar nº 6,Concordia,6,Plano de Entrevías,Avda Entrevías 52,Monumentos de la ciudad de Madrid,1401.2583687916494
117994,Calle Almadén nº 28,Almadén,15,Planta cimientos Convento Trinitarios,Pza Platería de Martínez ,Monumentos de la ciudad de Madrid,214.13150076486835
117995,Calle Almadén nº 28,Almadén,15,Planta cimientos Fábrica Platerías,Pza Platería de Martínez 1,Monumentos de la ciudad de Madrid,196.01600990462492
58860,Plaza de la Provincia nº 1,Plaza de la Provincia,12,Planta de la torre de la iglesia de Santa Cruz,Pza Santa Cruz 1,Monumentos de la ciudad de Madrid,58.172327722704594
393965,Calle Pedro Rico nº 4,Pedro Rico,13,Plaza de Juan Santamaría,Pza Juan Santamaría ,Monumentos de la ciudad de Madrid,520.3311166440612
66033,Plaza de Ramales,Plaza Ramales,8,Plaza de Oriente,Pza Oriente 1,Monumentos de la ciudad de Madrid,93.00300591888319
374258,Calle Marqués de Viana nº 3,Metro Tetuán,16,Plaza de Toros de Tetuán,CALLE BRAVO MURILLO 297,Monumentos de la ciudad de Madrid,138.46535097117967
417262,Calle Carlota O'Neill nº 32,Carlota O’Neill,1,Plaza de la Unión Cárcavas-San Antonio,Pza Unión Cárcavas-San Antonio ,Monumentos de la ciudad de Madrid,4516.380280602857
390383,Calle Gutierre de Cetina nº 77,Gutierre de Cetina,18,Plaza de los Emperadores, ,Monumentos de la ciudad de Madrid,5718.357060393586
273904,Plaza de San Juan de la Cruz nº 11,Plaza de San Juan de la Cruz,11,Plaza de los Ministerios,Pº Castellana 67,Monumentos de la ciudad de Madrid,227.61283483234132
290035,Paseo de la Castellana nº 42,Castellana 42,8,Plaza-Escultura,Pº Castellana 41,Monumentos de la ciudad de Madrid,136.28033820715456
125160,Calle Doce de Octubre nº 28,Doce de Octubre,16,Plácido Domingo,C Ibiza 34,Monumentos de la ciudad de Madrid,237.46207868244545
458484,Avenida Pío XII nº 3,Pío XII,11,Polideportivo de Hortaleza,Ctra Acceso a la Estación de Hortaleza ,Monumentos de la ciudad de Madrid,3429.384701757726
401141,Calle Hacienda de Pavones nº 342,Pavones,8,Polideportivo de Vicálvaro,PASEO POLIDEPORTIVO 3,Monumentos de la ciudad de Madrid,3606.986169834462
401142,Calle Hacienda de Pavones nº 342,Pavones,8,Por la Paz y el Desarme,AUDITORIO PARQUE DE LA VICALVARADA ,Monumentos de la ciudad de Madrid,3087.634189349411
205815,Paseo del Pintor Rosales frente al nº 38,Pintor Rosales,12,Portada Cementerio de la Florida,C Francisco y Jacinto Alcántara 1,Monumentos de la ciudad de Madrid,462.9635283061342
390392,Calle Gutierre de Cetina nº 77,Gutierre de Cetina,18,Portada de Torre Arias,CALLE ALCALA 551,Monumentos de la ciudad de Madrid,2960.7375602590605
49914,Calle Jesús nº 1,Huertas,10,Premio Europa Nostra 2003,C Huertas 47,Monumentos de la ciudad de Madrid,163.82214668267522
392187,Plaza Puerta del Ángel nº 4,Puerta del Ángel,16,Prensa,C Principal de Provincias ,Monumentos de la ciudad de Madrid,582.0020174129598
390396,Calle Gutierre de Cetina nº 77,Gutierre de Cetina,18,Primera Piedra Ciudad Lineal,C Arturo Soria 3,Monumentos de la ciudad de Madrid,997.9033573396628
153853,Plaza Cibeles,Cibeles,6,Primera Piedra del Banco España,Pº Prado 2,Monumentos de la ciudad de Madrid,74.5114374581302
393982,Calle Pedro Rico nº 4,Pedro Rico,13,Princesa de Yaiza, ,Monumentos de la ciudad de Madrid,1608.7283871846726
286463,Paseo de la Castellana nº 43,Paseo de la Castellana - Glorieta de Emilio Castelar,4,Proalí,PASEO CASTELLANA 41,Monumentos de la ciudad de Madrid,70.70731322771955
83968,Calle Ribera de Curtidores nº 28,Ribera de Curtidores,12,Protección a la Infancia,Pza Campillo del Mundo Nuevo ,Monumentos de la ciudad de Madrid,201.95158913451007
290049,Paseo de la Castellana nº 42,Castellana 42,8,Proyecto para un monumento IV B,Pº Castellana 41,Monumentos de la ciudad de Madrid,58.577617017241415
471042,Avenida Complutense nº 23,Facultad Derecho,5,Puente Colorado,PARQUE CASA DE CAMPO ,Monumentos de la ciudad de Madrid,3660.5727725438874
404747,Paseo de la Ermita del Santo nº 48,Ermita Santo,13,Puente Principado de Andorra,"Avda Manzanares, del 48",Monumentos de la ciudad de Madrid,223.53991180840302
307971,Calle Toledo nº 181,Pirámides,8,Puente de Arganzuela, ,Monumentos de la ciudad de Madrid,373.9346719268599
392197,Plaza Puerta del Ángel nº 4,Puerta del Ángel,16,Puente de La Agachadiza,Pº Castaños ,Monumentos de la ciudad de Madrid,1718.9504923881568
392199,Plaza Puerta del Ángel nº 4,Puerta del Ángel,16,Puente de Segovia, Puente de Segovia ,Monumentos de la ciudad de Madrid,604.1891249457155
392200,Plaza Puerta del Ángel nº 4,Puerta del Ángel,16,Puente de Segovia. Panel informativo,Pº Marqués de Monistrol 7,Monumentos de la ciudad de Madrid,546.3365169931045
390404,Calle Gutierre de Cetina nº 77,Gutierre de Cetina,18,Puente de hierro sobre la ría, ,Monumentos de la ciudad de Madrid,5518.159664991867
471046,Avenida Complutense nº 23,Facultad Derecho,5,Puente de la Garrapata,PARQUE CASA DE CAMPO ,Monumentos de la ciudad de Madrid,3660.5727725438874
406537,Calle Caramuel nº 51,Caramuel,14,Puente del Alamo Negro,Ctra Zarzón ,Monumentos de la ciudad de Madrid,4124.00046544923
471050,Avenida Complutense nº 23,Facultad Derecho,5,Puente peatonal sobre el arroyo de Antequina,PARQUE CASA DE CAMPO ,Monumentos de la ciudad de Madrid,3660.5727725438874
402956,Calle Eugenio Caxes frente al nº 12,Antonio López,9,Puentes del Invernadero y del Matadero, ,Monumentos de la ciudad de Madrid,258.77392181016904
385037,Glorieta Marqués de Vadillo nº 9,Marqués de Vadillo,12,Puerta Bonita,C General Ricardos ,Monumentos de la ciudad de Madrid,2399.9411823736364
64270,Plaza del Cordón,Plaza del Cordón,18,Puerta Cerrada,Pza Puerta Cerrada ,Monumentos de la ciudad de Madrid,149.61203907064112
406543,Calle Caramuel nº 51,Caramuel,14,Puerta Colonia de la Prensa,C Rodríguez Lázaro 1,Monumentos de la ciudad de Madrid,4057.998262701911
417331,Calle Carlota O'Neill nº 32,Carlota O’Neill,1,Puerta Huerta de la Salud,C Mar de las Antillas 6,Monumentos de la ciudad de Madrid,3520.8850910640344
118069,Calle Almadén nº 28,Almadén,15,Puerta Real del Jardín Botánico,Pº Prado 11,Monumentos de la ciudad de Madrid,107.6884713560346
227382,Paseo de la Florida nº 8,Paseo de la Florida,11,Puerta San Vicente. Panel informativo,Gta San Vicente ,Monumentos de la ciudad de Madrid,312.4953272287366
109072,Plaza de la Independencia nº 6,Plaza de la Independencia,19,Puerta de Alcalá,Pza Independencia ,Monumentos de la ciudad de Madrid,47.57780291177847
471057,Avenida Complutense nº 23,Facultad Derecho,5,Puerta de Aravaca,PARQUE CASA DE CAMPO ,Monumentos de la ciudad de Madrid,3660.5727725438874
132370,Avenida de Menéndez Pelayo con calle Poeta Esteban Villegas,Menéndez Pelayo,3,Puerta de Dante del Retiro,Pza Menéndez Pelayo ,Monumentos de la ciudad de Madrid,157.29219240159455
116243,Calle Antonio Maura nº 15,Antonio Maura,9,Puerta de España del Retiro,C Alfonso XII ,Monumentos de la ciudad de Madrid,87.56075638372027
116244,Calle Antonio Maura nº 15,Antonio Maura,9,Puerta de Felipe IV del Retiro,C Alfonso XII 3,Monumentos de la ciudad de Madrid,176.20775066904693
130581,Avenida de Menéndez Pelayo nº 73,Puerta del Pacífico ,21,Puerta de Granada del Retiro,Pza Menéndez Pelayo ,Monumentos de la ciudad de Madrid,66.9166680830407
182550,Calle Alcalá nº 95,Velázquez,22,Puerta de Hernani del Retiro,C Alcalá 62,Monumentos de la ciudad de Madrid,254.9290397376753
123415,Avenida de Menéndez Pelayo nº 63,Puerta del Doce de Octubre,9,Puerta de Herrero Palacios del Retiro,Pza Menéndez Pelayo ,Monumentos de la ciudad de Madrid,59.12842211526056
471064,Avenida Complutense nº 23,Facultad Derecho,5,Puerta de Hierro,AVENIDA PADRE HUIDOBRO 1,Monumentos de la ciudad de Madrid,1717.3498588660016
171810,Calle Alcalá nº 111,Castelló,16,Puerta de Madrid del Retiro,C O'Donnell ,Monumentos de la ciudad de Madrid,111.87317804118126
119843,Calle Espalter nº 1,Espalter,7,Puerta de Murillo del Retiro,C Alfonso XII ,Monumentos de la ciudad de Madrid,290.9020141888028
152100,Avenida de Menéndez Pelayo esquina calle O'Donnell,Puerta de Madrid,10,Puerta de O´Donnell del Retiro,C O'Donnell ,Monumentos de la ciudad de Madrid,19.737632643418657
406565,Calle Caramuel nº 51,Caramuel,14,Puerta de Rodajos,Ctra Rodajos ,Monumentos de la ciudad de Madrid,5680.282911589666
123430,Avenida de Menéndez Pelayo nº 63,Puerta del Doce de Octubre,9,Puerta de Sainz de Baranda del Retiro,Pza Menéndez Pelayo ,Monumentos de la ciudad de Madrid,216.85377803880323
227367,Paseo de la Florida nº 8,Paseo de la Florida,11,Puerta de San Vicente,Gta San Vicente ,Monumentos de la ciudad de Madrid,301.91492728223454
392232,Plaza Puerta del Ángel nº 4,Puerta del Ángel,16,Puerta de Somosaguas,CARRETERA SOMOSAGUAS ,Monumentos de la ciudad de Madrid,2813.867847761018
82217,Glorieta de la Puerta de Toledo nº 1,Puerta de Toledo,8,Puerta de Toledo,Gta Puerta de Toledo ,Monumentos de la ciudad de Madrid,72.8711335722721
386841,Calle Antonio López nº 129,Glorieta de Cádiz,7,Puerta de la Alcarria,C Alcarria ,Monumentos de la ciudad de Madrid,4272.556447325248
152090,Avenida de Menéndez Pelayo esquina calle O'Donnell,Puerta de Madrid,10,Puerta de la América Española del Retiro,Pza Menéndez Pelayo 10,Monumentos de la ciudad de Madrid,201.344587279592
394011,Calle Pedro Rico nº 4,Pedro Rico,13,Puerta de la Ilustración,C Ginzo de Limia ,Monumentos de la ciudad de Madrid,1867.217101901818
109084,Plaza de la Independencia nº 6,Plaza de la Independencia,19,Puerta de la Independencia del Retiro,Pza Independencia ,Monumentos de la ciudad de Madrid,54.526637109591725
463901,Avenida Juan de Herrera frente a la calle Paul Guinard,INEF,14,Puerta de la Latina,Avda Juan de Herrera 4,Monumentos de la ciudad de Madrid,187.21256912305344
329502,Calle Ibiza nº 18,Retiro-Ibiza,18,Puerta de la Reina Mercedes del Retiro,Pza Menéndez Pelayo ,Monumentos de la ciudad de Madrid,270.0489587939376
324127,Calle León Gil de Palacio nº 3,Junta Municipal Retiro,5,Puerta de los Cuarteles de Daoiz y Velarde,Avda Ciudad de Barcelona 164,Monumentos de la ciudad de Madrid,196.39653798917152
385057,Glorieta Marqués de Vadillo nº 9,Marqués de Vadillo,12,Puerta de los Osos,C General Ricardos 179,Monumentos de la ciudad de Madrid,3130.953975066521
123424,Avenida de Menéndez Pelayo nº 63,Puerta del Doce de Octubre,9,Puerta de los jardines del Arquitecto Herrero Palacios,Pº Duque de Fernán Núñez ,Monumentos de la ciudad de Madrid,229.73667677282486
123435,Avenida de Menéndez Pelayo nº 63,Puerta del Doce de Octubre,9,Puerta del Doce de Octubre del Retiro,Pza Menéndez Pelayo ,Monumentos de la ciudad de Madrid,29.532616311456245
130604,Avenida de Menéndez Pelayo nº 73,Puerta del Pacífico ,21,Puerta del Niño Jesús del Retiro,Pza Menéndez Pelayo ,Monumentos de la ciudad de Madrid,59.97994565394243
123437,Avenida de Menéndez Pelayo nº 63,Puerta del Doce de Octubre,9,Puerta del Olivar de Atocha (Jardines de Cecilio Rodríguez),Pº Duque de Fernán Núñez ,Monumentos de la ciudad de Madrid,259.1713836502639
227375,Paseo de la Florida nº 8,Paseo de la Florida,11,Puerta del Reservado Grande,Pº Marqués de Monistrol ,Monumentos de la ciudad de Madrid,393.48287505564485
227376,Paseo de la Florida nº 8,Paseo de la Florida,11,Puerta del Rey,Pº Marqués de Monistrol ,Monumentos de la ciudad de Madrid,349.57590338782245
406577,Calle Caramuel nº 51,Caramuel,14,Puerta del Zarzón,CARRETERA ZARZON 6,Monumentos de la ciudad de Madrid,3993.8762866776833
130606,Avenida de Menéndez Pelayo nº 73,Puerta del Pacífico ,21,Puerta del pabellón de los Jardines Cecilio Rodríguez,Pº Uruguay ,Monumentos de la ciudad de Madrid,132.33893423365296
121642,Avenida de Alfonso XII nº 54,Puerta del Ángel Caído,16,Puerta del Ángel Caído del Retiro,C Alfonso XII 5,Monumentos de la ciudad de Madrid,53.43086805602276
392242,Plaza Puerta del Ángel nº 4,Puerta del Ángel,16,Puerta entre Reservados,PASEO PLATANOS ,Monumentos de la ciudad de Madrid,2702.8555138214156
119860,Calle Espalter nº 1,Espalter,7,Puerta norte del Jardín Botánico,Pza Murillo 2,Monumentos de la ciudad de Madrid,101.41956848066926
130615,Avenida de Menéndez Pelayo nº 73,Puerta del Pacífico ,21,Puerta secundaria jardines Cecilio Rodríguez,Pº Uruguay ,Monumentos de la ciudad de Madrid,103.15134222480542
130616,Avenida de Menéndez Pelayo nº 73,Puerta del Pacífico ,21,Puerta sur de los jardines de Cecilio Rodríguez,Pº Uruguay ,Monumentos de la ciudad de Madrid,172.7231049050196
168249,Paseo de Recoletos nº 20,Biblioteca Nacional,2,Puertas Biblioteca y Museo Arqueológico Nacionales,Pº Recoletos 20,Monumentos de la ciudad de Madrid,36.99625923770699
384979,Glorieta Marqués de Vadillo nº 9,Marqués de Vadillo,12,Pérgola calle del Euro,Avda Euro ,Monumentos de la ciudad de Madrid,3860.267339137835
426196,Calle Sodio nº 1B,Embajadores 191,6,Pérgola parque del Manzanares, ,Monumentos de la ciudad de Madrid,1235.2844465359299
426198,Calle Sodio nº 1B,Embajadores 191,6,Pérgolas Gran Vía Villaverde,C Gran Vía de Villaverde ,Monumentos de la ciudad de Madrid,4397.830359032278
426197,Calle Sodio nº 1B,Embajadores 191,6,Pérgolas del parque Enrique Tierno Galván, ,Monumentos de la ciudad de Madrid,721.1416595445108
121567,Avenida de Alfonso XII nº 54,Puerta del Ángel Caído,16,Pío Baroja,C Claudio Moyano ,Monumentos de la ciudad de Madrid,21.93523563523513
417273,Calle Carlota O'Neill nº 32,Carlota O’Neill,1,Pórtico principal, ,Monumentos de la ciudad de Madrid,4595.291881723842
119866,Calle Espalter nº 1,Espalter,7,Quer,Pza Murillo 2,Monumentos de la ciudad de Madrid,105.7481877126756
182587,Calle Alcalá nº 95,Velázquez,22,Quiosco de Música del Retiro,Pza Maestro Villa ,Monumentos de la ciudad de Madrid,222.33661519747216
401212,Calle Hacienda de Pavones nº 342,Pavones,8,Rafael Alberti,Avda Rafael Alberti 11,Monumentos de la ciudad de Madrid,1194.6270667349545
51774,Calle Alcalá nº 27,Sevilla,17,Rafael El Gallo,C Cedaceros 3,Monumentos de la ciudad de Madrid,75.02035469887028
118079,Calle Almadén nº 28,Almadén,15,Rafael Martínez Molina,C Atocha 105,Monumentos de la ciudad de Madrid,257.35407338347085
112701,Calle O'Donnell nº 50,O'Donnell,7,Rafael de León,CALLE MAIQUEZ 12,Monumentos de la ciudad de Madrid,81.54664388079664
66112,Plaza de Ramales,Plaza Ramales,8,Ramiro I,Pza Oriente ,Monumentos de la ciudad de Madrid,101.70305577743524
55362,Calle Pavía nº 6,San Quintín,6,Ramiro I. Primer Rey de Aragón,Pza Oriente ,Monumentos de la ciudad de Madrid,118.9090666729508
55361,Calle Pavía nº 6,San Quintín,6,Ramiro II. Rey de León,Pza Oriente ,Monumentos de la ciudad de Madrid,87.9237134711719
171843,Calle Alcalá nº 111,Castelló,16,Ramón Berenguer IV,PARQUE RETIRO ,Monumentos de la ciudad de Madrid,120.89348012330754
401220,Calle Hacienda de Pavones nº 342,Pavones,8,Ramón Carande,PASEO ARTILLEROS 1,Monumentos de la ciudad de Madrid,2987.8213387583482
304453,Calle Segovia nº 45,Segovia 45,11,Ramón Gómez de la Serna,Pza Gabriel Miró ,Monumentos de la ciudad de Madrid,230.0274802865184
406600,Calle Caramuel nº 51,Caramuel,14,Ramón María del Valle-Inclán,C Valle Inclán 12,Monumentos de la ciudad de Madrid,5600.569544071588
168262,Paseo de Recoletos nº 20,Biblioteca Nacional,2,Ramón María del Valle-Inclán,Pº Recoletos ,Monumentos de la ciudad de Madrid,86.96969693862405
286535,Paseo de la Castellana nº 43,Paseo de la Castellana - Glorieta de Emilio Castelar,4,Ramón María del Valle-Inclán,C General Oraa 9,Monumentos de la ciudad de Madrid,260.25544715496477
98377,Calle Barceló nº 7,Barceló,18,Ramón Mesonero Romanos,CALLE BARCELO 1,Monumentos de la ciudad de Madrid,77.99866393170157
28490,Calle San Vicente Ferrer nº 64,San Vicente Ferrer,7,Ramón Pelayo,C Noviciado 3,Monumentos de la ciudad de Madrid,89.20131323427272
268619,Calle María Francisca nº 1,María Francisca 1,2,Ramón Pérez de Ayala,CALLE GABRIEL LOBO 11,Monumentos de la ciudad de Madrid,256.8680943042702
390476,Calle Gutierre de Cetina nº 77,Gutierre de Cetina,18,Rapto de Europa, Aeropuerto de Barajas ,Monumentos de la ciudad de Madrid,8712.907310256613
82253,Glorieta de la Puerta de Toledo nº 1,Puerta de Toledo,8,Real Cerca de Felipe IV,Rda Ronda de Segovia ,Monumentos de la ciudad de Madrid,194.75060451077803
410190,Camino de Valderribas nº 94,Sierra Toledana,10,Rectángulo real ilusorio,C Benjamín Palencia ,Monumentos de la ciudad de Madrid,591.1273602128327
26703,Calle Duque de Liria,Ventura Rodríguez,10,Reflexiones (Los cubos),C Princesa 5,Monumentos de la ciudad de Madrid,107.42164245099235
299088,Calle Colombia nº 7,Colombia,2,Rehabilitación jardines de la J. M. Hortaleza,Ctra Canillas 2,Monumentos de la ciudad de Madrid,2175.3009001718688
417361,Calle Carlota O'Neill nº 32,Carlota O’Neill,1,Reina Sofía,Ctra Canillas 51,Monumentos de la ciudad de Madrid,2319.791583974176
406610,Calle Caramuel nº 51,Caramuel,14,Rejas del arroyo Meaques,CARRETERA BOADILLA DEL MONTE 1,Monumentos de la ciudad de Madrid,4408.634421951854
471123,Avenida Complutense nº 23,Facultad Derecho,5,Rejas del arroyo Prado del Rey,CARRETERA HUMERA 15,Monumentos de la ciudad de Madrid,5529.007886461104
304468,Calle Segovia nº 45,Segovia 45,11,Relieve Museo de Carruajes I, ,Monumentos de la ciudad de Madrid,487.6214404620235
304469,Calle Segovia nº 45,Segovia 45,11,Relieve Museo de Carruajes II, ,Monumentos de la ciudad de Madrid,502.5913400591461
